id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
37472,Ip Man 2,2010-04-21,"['Action', 'History', 'Drama']",gaBdgu00otE,"Having defeated the best fighters of the Imperial Japanese army in occupied Shanghai, Ip Man and his family settle in post-war Hong Kong. Struggling to make a living, Master Ip opens a kung fu school to bring his celebrated art of Wing Chun to the troubled youth of Hong Kong. His growing reputation soon brings challenges from powerful enemies, including pre-eminent Hung Gar master, Hung Quan.",https://www.youtube.com/watch?v=gaBdgu00otE,"['martial arts', 'sports', 'army', 'hong kong', 'master', 'labor', 'grandmaster']",4.952,1515,7.4
10138,Iron Man 2,2010-04-28,"['Adventure', 'Action', 'Science Fiction']",BoohRoVA9WQ,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",https://www.youtube.com/watch?v=BoohRoVA9WQ,"['technology', 'malibu', 'superhero', 'based on comic', 'revenge', 'aftercreditsstinger', 'marvel cinematic universe']",73.005,15688,6.8
37495,Four Lions,2010-05-07,"['Comedy', 'Crime', 'Drama']",yGk2TojOd-4,"A group of young Muslim men living in Sheffield decide to wage jihad, and they hatch an inept plan to become suicide bombers. Omar and Waj have a brief, disastrous run at a Pakistan training camp, while Faisal works on an unlikely scheme to train birds to carry bombs.",https://www.youtube.com/watch?v=yGk2TojOd-4,"['muslim', 'northern england', 'satire', 'yorkshire', 'dark comedy', 'farce', 'terrorism', 'cult film', 'suicide bomber']",7.943,804,7.0
47909,Poetry,2010-05-13,['Drama'],4zEElVttaPg,"Grandmother Mi Ja works part-time as a caretaker, and struggles to raise a teen grandson by herself. Despite her tough situation, she speaks softly, dresses fashionably, and approaches the world with child-like curiosity. Enrolling in a poetry class, she endeavors to capture life in verse form, but her simple dream of completing a poem is stalled by the early signs of Alzheimer's disease and the heavy financial and emotional burden of her grandson's shocking wrongdoing.",https://www.youtube.com/watch?v=4zEElVttaPg,"['poetry', 'tv addicted person', 'bridge', 'teenage rape', 'poetry teacher', 'old woman']",9.013,176,7.6
38363,Fair Game,2010-05-20,"['Drama', 'Thriller']",MpMGQgXbOgA,"Wife and mother Valerie Plame has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson, writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",https://www.youtube.com/watch?v=MpMGQgXbOgA,"['cia', 'nuclear scientist', 'iraq', 'politician', 'duringcreditsstinger']",14.411,531,6.5
41980,Once a Gangster,2010-05-20,"['Action', 'Comedy', 'Crime']",M77DgdQW_bM,"Roast Pork joins the triad as a young man and ends up becoming a trusted lieutenant of boss Kerosene. However, his true passion is in his successful chain of restaurants, his loving wife, and his two children. So when Kerosene wants to promote his trusted right hand man to the top of the organization as a way to take on his financial debts, it's understandable why Roast Pork would want to refuse. Roast Pork comes up with an intricate scheme with his men that would take himself out of the running, but Kerosene's intervention causes it to fail. When all hopes appears to be lost, lifelong gangster Sparrow is released from jail after serving a 20-year sentence for committing a gang-related murder that earned him a guarantee for the leader spot. However, Sparrow has made his own plans to stay out of the gang, setting off a battle of wits between the two men.",https://www.youtube.com/watch?v=M77DgdQW_bM,[],3.022,17,6.4
38234,Undisputed III: Redemption,2010-05-22,"['Action', 'Thriller']",v-9H1A66SxI,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.",https://www.youtube.com/watch?v=v-9H1A66SxI,"['prison', 'showdown', 'shotgun', 'fight', 'prison cell', 'champion', 'fighter', 'blood splatter', 'beating', 'jail', 'blood', 'tournament', 'brutality', 'jail cell', 'prison fight', 'carrot']",48.081,491,7.5
75170,Third Star,2010-06-01,['Drama'],,"James and his three closest lifelong friends go on an ill-advised trip to the stunning coastal area of Barafundle Bay in West Wales. What follows is a touching and comical adventure dealing with friendship, heroism and love.",,"['friendship', 'cancer', 'woman director']",11.76,98,7.3
38365,Grown Ups,2010-06-24,['Comedy'],bZMyY0WuwyY,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",https://www.youtube.com/watch?v=bZMyY0WuwyY,"['overweight', 'friendship', 'swing', 'foot', 'friends', 'convertible', 'arrow']",55.64,4296,6.3
34851,Predators,2010-07-03,"['Science Fiction', 'Action', 'Thriller']",1Er_EeF2Ozc,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",https://www.youtube.com/watch?v=1Er_EeF2Ozc,"['hunter', 'predator', 'yakuza', 'hunting human beings', 'alien life-form', 'sequel', 'alien', 'alien planet', 'jungle', 'soldier', 'warrior']",35.623,2719,6.2
